Operator Name,Operator ID,Operator Type,State,Total Main Miles,Main Mileage Average Age,Main Miles over 50 Years Old,Main Miles Built in Unknown Decade,Pre-1940,1940-49,1950-59,1960-69,1970-79,1980-89,1990-99,2000-09,2010-19,2020-29
"MORGANFIELD GAS SYSTEM, CITY OF",12778,Municipal Owned,KY,113.92,42.0,40,0.0,0.0,0.0,24.917,14.0,12.59,30.0,27.0,2.0,3.413,0.0
"MORGAN CITY GAS DEPT, CITY OF",12776,Municipal Owned,LA,76.2,37.0,11,0.0,0.0,0.0,0.0,11.8,0.0,56.2,5.0,2.0,1.0,0.0
MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,12774,Municipal Owned,KY,59.76,29.0,1,0.0,0.0,0.0,0.0,1.5,0.0,38.0,3.93,12.75,2.33,1.25
MOREAUVILLE GAS DEPT,12768,Municipal Owned,LA,67.0,46.0,10,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
MONTPELIER GAS SYSTEM,12758,Municipal Owned,LA,28.0,40.0,15,0.0,0.0,0.0,1.0,14.0,0.0,0.0,9.0,2.0,2.0,0.0
MONTICELLO GAS SYSTEM,12756,Municipal Owned,GA,85.94,42.0,46,0.0,0.0,0.0,0.0,45.48,7.38,3.1,14.72,14.11,1.13,0.02
"MONTGOMERY, TOWN OF",12750,Municipal Owned,LA,41.0,0.0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MONTGOMERY, CITY OF",12744,Municipal Owned,MO,34.0,56.0,25,0.0,0.0,0.0,25.934,0.0,0.0,3.0,1.0,4.0,0.066,0.0
MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,12738,Municipal Owned,IN,10.5,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0
MONTEZUMA NATURAL GAS DEPT,12732,Municipal Owned,IA,16.556,44.0,10,0.0,0.0,0.0,0.0,9.949,2.0,1.0,0.0,3.0,0.607,0.0
MUNFORD GAS DEPT,12697,Municipal Owned,TN,169.78,27.0,14,0.0,0.0,0.0,9.0,5.0,1.0,19.0,91.0,39.8,4.14,0.84
MONTANA - DAKOTA UTILITIES CO,12684,Investor Owned,WY,671.88,29.0,93,65.53,0.0,2.11,15.57,56.72,112.65,114.77,61.52,145.85,95.03,2.12
MONTANA - DAKOTA UTILITIES CO,12684,Investor Owned,SD,1489.71,26.0,195,45.3,0.0,1.66,105.8,70.09,110.64,93.66,443.57,400.73,202.59,15.65
MONTANA - DAKOTA UTILITIES CO,12684,Investor Owned,ND,8.76,24.0,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,7.44,1.19,0.07,0.0
MONTANA - DAKOTA UTILITIES CO,12684,Investor Owned,ND,2693.11,28.0,429,199.59,0.06,1.29,176.81,172.28,518.46,248.05,265.46,351.62,734.49,24.99
MONTANA - DAKOTA UTILITIES CO,12684,Investor Owned,MT,1771.86,34.0,453,171.64,7.69,35.82,141.16,202.39,257.59,236.53,179.46,267.57,259.16,12.84
"MONROE NATURAL GAS DEPT, CITY OF",12672,Municipal Owned,NC,456.45,29.0,78,0.0,0.0,0.0,11.06,53.92,92.07,50.55,61.13,117.75,53.87,16.1
MONROE CITY MUNICIPAL GAS SYSTEMS,12666,Municipal Owned,MO,55.0,52.0,47,0.0,0.0,0.0,0.0,47.25,2.5,1.75,2.5,1.0,0.0,0.0
SPIRE GULF INC.,12642,Investor Owned,AL,2283.77,32.0,544,0.0,15.97,25.68,212.62,251.4,192.87,211.73,674.04,348.1,331.81,19.55
THE EMPIRE DISTRICT GAS COMPANY,12606,Investor Owned,MO,1210.441,35.0,381,0.0,0.0,2.0,134.098,235.155,55.352,228.804,307.271,88.791,146.174,12.795
ATMOS ENERGY CORPORATION - MISSISSIPPI,12582,Investor Owned,MS,6641.48,41.0,2649,0.0,301.71,486.11,786.76,752.04,923.28,842.15,892.04,1053.82,529.15,74.42
MINCO GAS AUTH,12546,Municipal Owned,OK,33.67,35.0,12,0.0,0.0,0.0,0.0,12.25,2.79,3.0,6.0,5.25,4.38,0.0
"MILTON, CITY OF",12540,Municipal Owned,FL,308.344,3.0,0,280.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.186,15.129
"MILLEN NATURAL GAS SYSTEM, CITY OF",12522,Municipal Owned,GA,46.42,36.0,18,0.0,0.0,0.0,15.03,2.0,8.0,1.9,1.0,2.51,15.98,0.0
"MILFORD GAS SYSTEMS, VILLAGE OF",12510,Municipal Owned,IL,25.124,49.0,20,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.5,1.5,0.0,0.0
MILAN MUNICIPAL NATURAL GAS SYSTEM,12504,Municipal Owned,MO,49.174,45.0,33,0.0,0.0,0.0,0.0,32.956,0.355,0.0,14.328,0.69,0.723,0.0
MIDWEST NATURAL GAS INC,12492,Privately Owned,WI,741.0,22.0,49,0.0,0.0,0.0,0.0,48.12,9.89,35.9,333.95,165.65,134.06,12.95
MIDWEST NATURAL GAS CORP,12486,Investor Owned,IN,620.0,35.0,200,0.0,0.0,0.0,0.0,196.0,27.0,132.0,143.0,54.0,62.0,6.0
MIDWEST ENERGY INC,12479,Cooperative,KS,3081.99,42.0,1797,6.81,0.0,293.54,166.24,982.37,410.95,247.98,306.31,347.68,312.58,8.04
MIDDLETOWN CITY NATURAL GAS SYSTEM,12450,Municipal Owned,MO,3.0,56.0,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MIDDLEBOROUGH GAS & ELECTRIC DEPT,12444,Municipal Owned,MA,109.017,31.0,18,0.0,5.334,0.0,0.777,16.92,5.254,13.213,26.143,24.807,15.976,1.027
MIDDLE TENNESSEE NATURAL GAS UTIL DIST,12438,Municipal Owned,TN,4247.0,26.0,442,0.0,0.0,0.0,160.0,263.0,127.0,519.0,1712.0,890.0,576.0,0.0
MICHIGAN GAS UTILITIES CO,12420,Investor Owned,MI,4035.5,37.0,1503,0.0,0.0,3.45,346.73,1073.84,508.53,372.68,800.74,433.4,446.91,49.09
DTE GAS COMPANY,12408,Investor Owned,MI,20350.797,39.0,6912,107.889,1343.816,695.341,1911.455,3285.635,2164.326,1449.975,4389.863,2013.682,2468.615,519.871
METROPOLITAN UTILITIES DISTRICT,12390,Municipal Owned,NE,2914.0,34.0,784,12.0,135.0,37.0,281.0,387.0,281.0,245.0,411.0,569.0,494.0,62.0
METCALFE MUNICIPAL GAS,12383,Municipal Owned,MS,10.3,0.0,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESA MUNICIPAL SYSTEM, CITY OF",12378,Municipal Owned,AZ,1418.01,27.0,231,0.0,1.24,9.9,57.77,131.69,148.14,156.06,233.89,433.45,209.48,36.39
MERCER MUNICIPAL NATURAL GAS SYSTEM,12372,Municipal Owned,MO,3.1,55.0,3,0.0,0.0,0.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0
"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",12350,Investor Owned,MN,14219.285,29.0,2562,0.0,19.965,65.65,428.39,1767.745,1569.706,1931.246,3193.117,2923.818,2079.274,240.374
MEMPHIS LIGHT GAS & WATER DIVISION,12342,Municipal Owned,TN,4514.991,39.0,1506,0.0,16.38,30.64,593.54,741.9,731.24,587.59,1006.36,617.76,164.68,14.71
"MELVILLE, TOWN OF",12330,Municipal Owned,LA,28.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
"MC LOUTH MUNICIPAL SYSTEM, CITY OF",12306,Municipal Owned,KS,8.37,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,5.0,1.45,1.47,0.0
"MCLEANSBORO GAS SYSTEM, CITY OF",12294,Municipal Owned,IL,30.947,58.0,25,0.0,0.0,0.0,23.92,1.837,0.0,2.0,2.0,1.0,0.11,0.08
MCFARLAND MUNICIPAL SYSTEMS INC,12276,Municipal Owned,KS,8.2,54.0,5,0.0,0.0,0.0,5.99,0.0,0.0,0.0,2.0,0.2,0.01,0.0
MAURY CITY MUNICIPAL GAS SYSTEM,12234,Municipal Owned,TN,52.0,36.0,18,0.0,0.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,1.0,0.0
MASON MUNICIPLE GAS SYSTEM,12222,Municipal Owned,TN,36.0,19.0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,2.0,0.0
"MARTINSVILLE GAS DEPT, CITY OF",12216,Municipal Owned,IL,14.049,52.0,12,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.049,0.0
MARTIN GAS INC,12208,Privately Owned,KY,23.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,0.0,0.0
"MARTIN, CITY OF",12204,Municipal Owned,TN,82.46,39.0,33,0.0,0.0,0.0,21.0,12.0,1.0,3.0,38.0,4.38,2.41,0.645
"MARSHALL GAS DEPT, CITY OF",12186,Municipal Owned,IL,79.0,40.0,36,0.0,0.0,0.0,0.0,36.0,6.0,12.0,16.0,1.0,3.0,5.0
MARSHALL COUNTY GAS DISTRICT,12180,Municipal Owned,AL,1148.0,17.0,0,187.0,0.0,0.0,0.0,0.0,0.0,68.0,386.0,166.0,293.0,48.0
MARKHAM GAS CORP,12174,Privately Owned,TX,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MARION NATURAL GAS SYSTEM,12168,Municipal Owned,TN,71.0,53.0,49,0.0,0.0,0.0,35.0,14.0,3.0,12.0,3.0,1.0,3.0,0.0
MARINGOUIN GAS SYSTEM,12162,Municipal Owned,LA,20.5,53.0,19,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,1.0,0.0
"MARIANNA, CITY OF",12150,Municipal Owned,FL,77.0,48.0,52,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,5.0,13.0,0.0
MAPLESVILLE GAS SYSTEM,12120,Municipal Owned,AL,73.0,35.0,19,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,10.0,0.0,0.0
MANNING NATURAL GAS DEPT,12102,Municipal Owned,IA,25.3,30.0,8,0.0,0.0,0.0,0.0,8.0,2.8,1.1,4.6,1.0,3.7,4.1
"MANNFORD MUNICIPAL SYSTEM, TOWN OF",12096,Municipal Owned,OK,57.225,34.0,13,0.0,0.0,0.0,7.0,5.0,6.75,7.0,23.0,4.0,4.475,0.0
MANILLA MUNICIPAL GAS DEPT,12090,Municipal Owned,IA,7.7,42.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.7,0.0
MADISONVILLE GAS SYSTEM,12042,Municipal Owned,TN,54.08,56.0,46,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,3.28
MADISONVILLE GAS SYSTEM,12036,Municipal Owned,LA,186.05,21.0,27,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,93.0,38.3,6.0
"MADISON, CITY OF",12030,Municipal Owned,FL,54.0,21.0,0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0
"MADISON GAS SYSTEM, CITY OF",12024,Municipal Owned,GA,108.2,35.0,45,0.0,0.0,0.0,0.0,44.64,9.0,4.0,14.9,20.1,13.31,2.25
MADISON GAS & ELECTRIC CO,12018,Investor Owned,WI,2990.0,30.0,637,0.0,0.0,6.0,69.0,492.0,433.0,398.0,455.0,449.0,647.0,41.0
"MADISON GAS DEPT, CITY OF",12012,Municipal Owned,MO,16.78,54.0,16,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.66,0.0,0.12,0.0
"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF",12006,Municipal Owned,MO,109.19,31.0,28,0.0,0.0,0.0,0.0,28.992,0.0,8.934,36.236,30.413,4.408,0.207
LYTLE MUNICIPAL SYSTEM,11960,Municipal Owned,TX,20.74,57.0,14,0.0,0.0,0.0,14.0,0.0,4.9,1.0,0.0,0.0,0.84,0.0
"LYONS GAS SYSTEM, CITY OF",11952,Municipal Owned,NE,10.6,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.3,0.0
"LYONS GAS DEPT, CITY OF",11944,Municipal Owned,KS,34.069,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.744,0.325,0.0
"LUMPKIN GAS DEPT, CITY OF",11896,Municipal Owned,GA,12.72,46.0,9,0.0,0.0,0.0,0.0,9.907,0.0,0.0,1.0,0.0,1.813,0.0
"LOUISVILLE GAS SYSTEM, VILLAGE OF",11840,Municipal Owned,IL,11.449,50.0,8,0.0,0.0,0.0,0.0,8.97,0.0,2.0,0.0,0.0,0.352,0.1
"LOUISVILLE GAS & WATER, CITY OF",11832,Municipal Owned,GA,52.8,43.0,18,0.0,0.0,0.0,8.8,6.0,22.0,0.0,11.0,3.5,1.5,0.0
LOUISVILLE GAS & ELECTRIC CO,11824,Investor Owned,KY,4398.24,34.0,1299,174.42,0.06,0.45,485.06,766.16,314.07,335.64,1017.78,844.66,443.19,16.75
LOUISVILLE GAS & ELECTRIC CO,11824,Investor Owned,IN,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATMOS ENERGY CORPORATION - LOUISIANA,11800,Privately Owned,LA,8755.75,35.0,1487,4.02,28.33,58.01,672.33,355.94,2285.57,2042.15,1527.74,751.13,957.3,73.22
"LOUISBURG NATURAL GAS UTILITIES, CITY OF",11784,Municipal Owned,KS,42.36,25.0,1,0.0,0.0,0.0,0.0,0.0,9.77,2.0,11.3,16.37,2.67,0.27
LOUDON UTILITIES GAS DEPT,11776,Municipal Owned,TN,273.1,29.0,38,0.0,0.0,0.0,38.0,0.0,0.0,14.0,150.0,64.411,6.013,0.676
LOS ALAMOS COUNTY UTILITIES,11768,Municipal Owned,NM,133.0,35.0,33,3.0,0.0,0.0,0.0,28.0,39.0,14.0,13.0,20.0,13.0,3.0
LORIMOR MUNICIPAL GAS SYSTEM,11760,Municipal Owned,IA,8.0,46.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
"LORETTO GAS SYSTEM, CITY OF",11752,Municipal Owned,TN,26.0,47.0,19,0.0,0.0,0.0,0.0,19.0,1.0,1.0,3.0,0.0,2.0,0.0
"LORDSBURG, CITY OF",11744,Municipal Owned,NM,23.99,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0
KEYSPAN ENERGY DELIVERY - LONG ISLAND,11713,Investor Owned,NY,8325.198,40.0,3274,0.0,720.24,396.96,1058.257,1332.347,600.974,459.656,806.479,1412.583,1439.461,98.241
"LONG BEACH GAS DEPT, CITY OF",11712,Municipal Owned,CA,917.45,46.0,600,0.0,5.09,45.61,275.46,220.61,87.06,39.01,34.34,101.09,108.44,0.74
"LOGANSPORT GAS DEPT, TOWN OF",11656,Municipal Owned,LA,22.0,49.0,10,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0
LOGAN TOWNSHIP GAS USERS ASSOC INC,11652,Cooperative,AR,7.05,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0
LOBELVILLE GAS CO,11624,Municipal Owned,TN,39.2,18.0,0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,10.0,0.0
"LIVONIA, VILLAGE OF",11606,Municipal Owned,LA,10.0,11.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
"LIVINGSTON, TOWN OF",11604,Municipal Owned,LA,61.0,23.0,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,20.0,15.0,0.0
LIVINGSTON GAS DEPARTMENT,11600,Municipal Owned,TN,85.5,15.0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,1.2,0.0
"LIVINGSTON UTILITIES BOARD, CITY OF",11595,Municipal Owned,AL,48.9,45.0,30,0.0,0.0,0.0,28.9,1.0,1.0,2.0,3.0,1.0,12.2,0.0
"LIVE OAK GAS DEPT, CITY OF",11576,Municipal Owned,FL,52.5,43.0,30,0.0,0.0,0.0,0.0,30.0,2.0,10.0,4.0,1.36,5.36,0.0
"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",11560,Municipal Owned,KS,4.86,44.0,2,0.04,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.07,0.75,0.0
LINTON MUNICIPAL GAS,11536,Municipal Owned,IN,68.996,31.0,0,0.0,0.0,0.0,0.0,0.0,3.523,35.698,28.0,1.0,0.775,0.0
LINEVILLE NATURAL GAS SYSTEM,11529,Municipal Owned,IA,6.8,53.0,5,0.0,0.0,0.0,0.0,5.735,0.777,0.12,0.16,0.008,0.0,0.0
"LINDEN NATURAL GAS SYSTEM, TOWN OF",11520,Municipal Owned,TN,179.0,25.0,13,0.0,0.0,0.0,0.0,12.0,13.0,14.0,87.0,16.0,37.0,0.0
"LIBERTY MUNICIPLE SYSTEM, TOWN OF",11480,Municipal Owned,MS,45.4,1.0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
"LIBERTY GAS SYSTEM, CITY OF",11472,Municipal Owned,KY,33.0,62.0,33,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
LIBERAL MUNICIPAL GAS SYSTEM,11468,Municipal Owned,MO,11.079,45.0,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.079,0.0,0.0
"LEXINGTON GAS DEPT, CITY OF",11456,Municipal Owned,NC,485.54,28.0,74,0.0,0.0,0.0,40.08,20.28,97.16,14.03,100.91,127.25,82.22,3.61
LEXINGTON GAS SYSTEM,11448,Municipal Owned,TN,520.0,32.0,60,0.0,0.0,0.0,37.0,21.0,18.0,166.0,201.0,61.0,15.0,1.0
LEWISBURG GAS DEPARTMENT,11416,Municipal Owned,TN,100.54,23.0,1,0.0,0.0,0.0,0.0,1.12,0.0,28.72,35.67,13.32,21.62,0.09
LEWISPORT NATURAL GAS SYSTEM,11410,Municipal Owned,KY,93.9,39.0,31,0.0,0.0,0.0,0.0,30.0,13.0,20.0,20.0,9.0,2.0,0.0
LEONVILLE GAS SYSTEM,11392,Municipal Owned,LA,16.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
LENOX MUNICIPAL GAS SYSTEM,11384,Municipal Owned,IA,32.0,54.0,31,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0
LENOIR CITY UTILITIES BOARD,11376,Municipal Owned,TN,205.5,39.0,61,0.0,0.0,18.0,11.0,7.0,47.0,64.0,42.0,6.0,7.5,3.0
LEITCHFIELD GAS SYSTEM UTILITIES,11368,Municipal Owned,KY,126.0,16.0,0,88.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,11.0,12.0,2.0
"LEESBURG, CITY OF",11352,Municipal Owned,FL,304.425,30.0,64,0.0,0.0,0.0,0.0,59.673,33.622,70.397,44.987,30.532,44.088,21.126
LEBO MUNICIPAL GAS SYSTEM,11344,Municipal Owned,KS,9.0,36.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
"LEBANON GAS DEPT, CITY OF",11336,Municipal Owned,TN,292.0,29.0,53,0.0,0.0,0.0,30.0,21.0,19.0,55.0,62.0,47.0,54.0,4.0
"LAWRENCEVILLE, CITY OF",11320,Municipal Owned,GA,1429.51,23.0,50,0.0,0.0,0.0,21.52,22.24,43.58,109.3,633.51,464.62,120.46,14.36
"LAWRENCEBURG GAS DEPT, CITY OF",11296,Municipal Owned,TN,327.42,23.0,0,124.849,0.0,0.0,0.0,0.0,0.0,6.814,159.0,23.293,11.074,2.39
SYCAMORE GAS COMPANY,11288,Privately Owned,IN,179.724,35.0,65,0.0,0.0,0.0,5.689,58.251,9.762,15.402,42.439,30.462,14.416,3.305
LAURENS COMMISSION OF PUBLIC WORKS,11264,Municipal Owned,SC,423.0,32.0,83,0.0,0.0,0.0,73.0,9.0,11.0,73.0,189.0,13.0,46.0,9.0
LAS VEGAS NATURAL GAS SYSTEM,11248,Municipal Owned,NM,110.0,56.0,110,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
"LAS CRUCES, CITY OF",11240,Municipal Owned,NM,767.22,30.0,141,109.48,48.0,20.0,62.0,30.0,62.0,37.0,45.0,77.58,247.57,28.47
LAPEL MUNICIPAL GAS CO,11224,Municipal Owned,IN,24.2,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,5.2,0.0
"LANETT GAS DEPT, CITY OF",11216,Municipal Owned,AL,76.0,8.0,0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,2.0
"LANCASTER MUNICIPAL GAS CO, CITY OF",11208,Municipal Owned,OH,256.306,30.0,43,0.0,4.76,3.418,4.039,28.348,30.027,37.469,56.679,40.516,46.483,4.567
LANCASTER COUNTY NATURAL GAS AUTH,11192,Municipal Owned,SC,1047.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,587.0,63.0
LAMONI MUNICIPAL UTILITIES,11184,Municipal Owned,IA,26.48,0.0,0,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKE PARK PUBLIC UTILITIES,11128,Municipal Owned,MN,6.5,33.0,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.5,0.0
LAKE COUNTY UTIL DIST,11120,Municipal Owned,TN,146.0,55.0,99,0.0,0.0,0.0,72.0,21.0,42.0,5.0,4.0,0.0,2.0,0.0
LAKE PARK MUNICIPAL UTILITIES,11119,Municipal Owned,IA,11.5,33.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.5,0.0,0.0
"LAKE CITY, CITY OF",11113,Municipal Owned,FL,229.293,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.338,61.539,14.487,0.929
LAKE APOPKA NATURAL GAS DISTRICT,11096,Municipal Owned,FL,936.424,23.0,204,52.124,0.0,0.0,0.0,204.767,1.06,39.66,98.737,243.001,274.15,22.927
"LAGRANGE GAS DEPT, CITY OF",11080,Municipal Owned,GA,296.22,20.0,3,0.0,0.0,0.0,0.0,0.0,21.732,20.0,57.63,176.51,19.348,1.0
"LAFAYETTE GAS & UTILITIES DEPT, CITY OF",11064,Municipal Owned,TN,91.0,21.0,0,19.0,0.0,0.0,0.0,0.0,3.0,9.0,25.0,22.0,12.0,1.0
"LAFAYETTE UTILITY APT, CITY OF",11056,Municipal Owned,GA,68.08,46.0,44,0.0,0.0,0.0,24.3,20.2,3.0,2.0,2.0,6.1,10.48,0.0
"LACYGNE GAS DEPT, CITY OF",11040,Municipal Owned,KS,33.0,32.0,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0
SPIRE MISSOURI INC. EAST,11032,Investor Owned,MO,8817.79,41.0,3295,35.982,417.99,103.877,1055.16,1850.261,1214.681,948.62,1367.435,866.613,805.841,151.32
LA CENTER NATURAL GAS SYSTEM,11016,Municipal Owned,KY,11.0,56.0,11,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
"KUTTAWA NATURAL GAS, CITY OF",10350,Municipal Owned,KY,71.0,41.0,38,0.0,0.0,0.0,0.0,38.0,1.0,5.0,13.0,14.0,0.0,0.0
KROTZ SPRINGS GAS SYSTEM,10340,Municipal Owned,LA,11.0,37.0,0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0
"KOUNTZE MUNICIPAL GAS SYSTEM, CITY OF",10330,Municipal Owned,TX,38.559,52.0,32,0.0,0.0,16.0,0.0,0.0,0.0,21.98,0.0,0.0,0.579,0.0
KNOXVILLE UTILITIES BOARD,10310,Municipal Owned,TN,2517.0,24.0,118,0.0,0.0,0.0,7.0,86.0,171.0,379.0,847.0,657.0,314.0,56.0
KINGS MOUNTAIN NATURAL GAS SYSTEM,10270,Municipal Owned,NC,134.33,40.0,52,0.901,0.0,0.0,44.808,6.855,3.918,17.948,37.981,9.676,11.955,0.288
"KINDER GAS SYSTEMS, TOWN OF",10260,Municipal Owned,LA,30.81,0.0,0,30.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KIEFER, CITY OF",10251,Municipal Owned,OK,12.88,5.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0
KEYES MUNICIPAL GAS & WATER SYSTEM,10240,Municipal Owned,OK,9.0,64.0,8,0.0,0.0,0.0,8.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0
KEVIL NATURAL GAS SYSTEM,10210,Municipal Owned,KY,11.0,56.0,11,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
KENTWOOD NATURAL GAS SYSTEM,10180,Municipal Owned,LA,33.0,59.0,27,0.0,0.0,0.0,27.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
KENNETT MUNICIPAL GAS SYSTEM,10156,Municipal Owned,MO,88.8,21.0,0,83.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.6,0.2
"KECHI, CITY OF",10123,Municipal Owned,KS,20.35,30.0,4,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,3.5,2.85,0.0
KAW CITY MUNICIPAL GAS DEPT,10100,Municipal Owned,OK,11.7,39.0,0,0.0,0.0,0.0,0.0,0.0,5.0,6.1,0.3,0.3,0.0,0.0
KARNAK MUNICIPAL GAS UTILITY,10070,Municipal Owned,IL,10.3,65.0,10,0.0,0.0,0.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"KAPLAN GAS DEPT, CITY OF",10060,Municipal Owned,LA,44.0,0.0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JONESVILLE, TOWN OF",9310,Municipal Owned,LA,48.0,66.0,48,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JONESBORO MUNICIPAL GAS,9300,Municipal Owned,IL,16.06,55.0,12,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,1.0,0.06,0.0
JONES CITY MUNICIPAL GAS SYSTEM,9290,Municipal Owned,OK,27.0,42.0,2,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0
JOINT UTILIITIES BOARD - ALTENBURG & FROHNA,9280,Municipal Owned,MO,12.149,48.0,8,0.0,0.0,0.0,0.0,8.971,0.0,1.0,2.0,0.0,0.178,0.0
JOINTLY OWNED NATURAL GAS,9276,Municipal Owned,GA,322.66,32.0,110,0.0,0.0,0.0,77.0,30.32,20.0,21.0,25.0,64.3,83.33,1.71
JOHNSON COUNTY GAS CO INC,9260,Privately Owned,KY,50.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
"JOAQUIN, CITY OF",9245,Municipal Owned,TX,18.783,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.3,0.2,0.683,0.0
"JENA GAS SYSTEM, TOWN OF",9210,Municipal Owned,LA,48.0,37.0,1,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,1.0,0.0,0.0
